2.80533e-06	2019-12-04 11:57:37
2.82635e-06	2019-12-04 11:57:39
2.80952e-06	2019-12-04 11:57:40
2.82424e-06	2019-12-04 11:57:42
2.82846e-06	2019-12-04 11:57:43
2.83057e-06	2019-12-04 11:57:44
2.82424e-06	2019-12-04 11:57:45
2.81162e-06	2019-12-04 11:57:46
2.83268e-06	2019-12-04 11:57:47
2.83903e-06	2019-12-04 11:57:48
2.82002e-06	2019-12-04 11:57:50
2.82846e-06	2019-12-04 11:57:52
2.81792e-06	2019-12-04 11:57:53
2.81162e-06	2019-12-04 11:57:54
2.82002e-06	2019-12-04 11:57:55
2.83691e-06	2019-12-04 11:57:56
2.83691e-06	2019-12-04 11:57:59
2.8348e-06	2019-12-04 11:58:00
2.82213e-06	2019-12-04 11:58:01
2.81372e-06	2019-12-04 11:58:02
2.84115e-06	2019-12-04 11:58:03
2.82002e-06	2019-12-04 11:58:05
2.82635e-06	2019-12-04 11:58:07
2.82424e-06	2019-12-04 11:58:08
2.82846e-06	2019-12-04 11:58:09
2.82002e-06	2019-12-04 11:58:10
2.81792e-06	2019-12-04 11:58:12
2.83903e-06	2019-12-04 11:58:13
2.84327e-06	2019-12-04 11:58:15
2.84327e-06	2019-12-04 11:58:16
2.83057e-06	2019-12-04 11:58:17
2.8348e-06	2019-12-04 11:58:19
2.82213e-06	2019-12-04 11:58:20
2.82424e-06	2019-12-04 11:58:21
2.8348e-06	2019-12-04 11:58:22
2.84752e-06	2019-12-04 11:58:24
2.84327e-06	2019-12-04 11:58:26
2.82213e-06	2019-12-04 11:58:27
2.82635e-06	2019-12-04 11:58:28
2.84964e-06	2019-12-04 11:58:29
2.84539e-06	2019-12-04 11:58:30
2.84752e-06	2019-12-04 11:58:33
2.83268e-06	2019-12-04 11:58:34
2.84115e-06	2019-12-04 11:58:35
2.82002e-06	2019-12-04 11:58:36
2.83903e-06	2019-12-04 11:58:37
2.84327e-06	2019-12-04 11:58:39
2.83691e-06	2019-12-04 11:58:41
2.84327e-06	2019-12-04 11:58:42
2.83268e-06	2019-12-04 11:58:43
2.8539e-06	2019-12-04 11:58:44
2.84964e-06	2019-12-04 11:58:47
2.84964e-06	2019-12-04 11:58:48
2.85177e-06	2019-12-04 11:58:49
2.84115e-06	2019-12-04 11:58:50
2.85816e-06	2019-12-04 11:58:52
2.8539e-06	2019-12-04 11:58:54
2.86243e-06	2019-12-04 11:58:55
2.85816e-06	2019-12-04 11:58:56
2.86243e-06	2019-12-04 11:58:57
2.84327e-06	2019-12-04 11:58:58
2.86457e-06	2019-12-04 11:58:59
2.86671e-06	2019-12-04 11:59:01
2.85603e-06	2019-12-04 11:59:02
2.87099e-06	2019-12-04 11:59:03
2.84539e-06	2019-12-04 11:59:04
2.85816e-06	2019-12-04 11:59:06
2.86243e-06	2019-12-04 11:59:07
2.86457e-06	2019-12-04 11:59:09
2.85603e-06	2019-12-04 11:59:10
2.84539e-06	2019-12-04 11:59:11
2.86457e-06	2019-12-04 11:59:13
2.85177e-06	2019-12-04 11:59:14
2.86885e-06	2019-12-04 11:59:15
2.87957e-06	2019-12-04 11:59:17
2.8539e-06	2019-12-04 11:59:18
2.86671e-06	2019-12-04 11:59:19
2.8539e-06	2019-12-04 11:59:20
2.87743e-06	2019-12-04 11:59:21
2.86243e-06	2019-12-04 11:59:22
2.8603e-06	2019-12-04 11:59:23
2.87099e-06	2019-12-04 11:59:26
2.8539e-06	2019-12-04 11:59:27
2.86885e-06	2019-12-04 11:59:28
2.87313e-06	2019-12-04 11:59:29
2.85177e-06	2019-12-04 11:59:30
2.86243e-06	2019-12-04 11:59:33
2.8539e-06	2019-12-04 11:59:34
2.87528e-06	2019-12-04 11:59:35
2.87957e-06	2019-12-04 11:59:36
2.87528e-06	2019-12-04 11:59:37
2.85603e-06	2019-12-04 11:59:39
2.86243e-06	2019-12-04 11:59:40
2.88172e-06	2019-12-04 11:59:42
2.87957e-06	2019-12-04 11:59:43
2.86243e-06	2019-12-04 11:59:44
2.87743e-06	2019-12-04 11:59:46
2.88172e-06	2019-12-04 11:59:47
2.86671e-06	2019-12-04 11:59:48
2.87528e-06	2019-12-04 11:59:50
2.86243e-06	2019-12-04 11:59:51
2.88388e-06	2019-12-04 11:59:53
2.88172e-06	2019-12-04 11:59:54
2.88818e-06	2019-12-04 11:59:55
2.88603e-06	2019-12-04 11:59:57
2.88172e-06	2019-12-04 11:59:58
2.87099e-06	2019-12-04 12:00:00
2.87099e-06	2019-12-04 12:00:01
2.89034e-06	2019-12-04 12:00:02
2.88388e-06	2019-12-04 12:00:03
2.88603e-06	2019-12-04 12:00:05
2.87957e-06	2019-12-04 12:00:07
2.88388e-06	2019-12-04 12:00:08
2.88603e-06	2019-12-04 12:00:09
2.87743e-06	2019-12-04 12:00:10
2.89682e-06	2019-12-04 12:00:11
2.90331e-06	2019-12-04 12:00:14
2.87743e-06	2019-12-04 12:00:15
2.88388e-06	2019-12-04 12:00:16
2.87957e-06	2019-12-04 12:00:17
2.89034e-06	2019-12-04 12:00:18
2.86885e-06	2019-12-04 12:00:20
2.88172e-06	2019-12-04 12:00:22
2.90548e-06	2019-12-04 12:00:23
2.90548e-06	2019-12-04 12:00:24
2.88388e-06	2019-12-04 12:00:25
2.89898e-06	2019-12-04 12:00:27
2.89682e-06	2019-12-04 12:00:28
2.89682e-06	2019-12-04 12:00:30
2.88388e-06	2019-12-04 12:00:31
2.89466e-06	2019-12-04 12:00:32
2.90114e-06	2019-12-04 12:00:34
2.90331e-06	2019-12-04 12:00:35
2.90765e-06	2019-12-04 12:00:36
2.90114e-06	2019-12-04 12:00:37
2.88388e-06	2019-12-04 12:00:39
2.89682e-06	2019-12-04 12:00:41
2.88388e-06	2019-12-04 12:00:42
2.91416e-06	2019-12-04 12:00:43
2.90331e-06	2019-12-04 12:00:44
2.91634e-06	2019-12-04 12:00:45
2.89466e-06	2019-12-04 12:00:48
2.89466e-06	2019-12-04 12:00:49
2.90982e-06	2019-12-04 12:00:50
2.91634e-06	2019-12-04 12:00:51
2.89682e-06	2019-12-04 12:00:52
2.91634e-06	2019-12-04 12:00:55
2.91852e-06	2019-12-04 12:00:56
2.90765e-06	2019-12-04 12:00:57
2.9207e-06	2019-12-04 12:00:58
2.92724e-06	2019-12-04 12:00:59
2.90331e-06	2019-12-04 12:01:01
2.91199e-06	2019-12-04 12:01:02
2.92724e-06	2019-12-04 12:01:04
2.91199e-06	2019-12-04 12:01:05
2.90765e-06	2019-12-04 12:01:06
2.9207e-06	2019-12-04 12:01:08
2.9207e-06	2019-12-04 12:01:09
2.92506e-06	2019-12-04 12:01:10
2.92943e-06	2019-12-04 12:01:12
2.92506e-06	2019-12-04 12:01:13
2.90982e-06	2019-12-04 12:01:15
2.92506e-06	2019-12-04 12:01:16
2.91199e-06	2019-12-04 12:01:17
2.91634e-06	2019-12-04 12:01:18
2.91199e-06	2019-12-04 12:01:19
2.92724e-06	2019-12-04 12:01:22
2.93162e-06	2019-12-04 12:01:23
2.936e-06	2019-12-04 12:01:24
2.92288e-06	2019-12-04 12:01:25
2.936e-06	2019-12-04 12:01:26
2.94697e-06	2019-12-04 12:01:29
2.91416e-06	2019-12-04 12:01:30
2.9207e-06	2019-12-04 12:01:31
2.94477e-06	2019-12-04 12:01:32
2.9207e-06	2019-12-04 12:01:33
2.93162e-06	2019-12-04 12:01:36
2.936e-06	2019-12-04 12:01:37
2.94477e-06	2019-12-04 12:01:39
2.93162e-06	2019-12-04 12:01:40
2.93162e-06	2019-12-04 12:01:41
2.93819e-06	2019-12-04 12:01:43
2.92724e-06	2019-12-04 12:01:44
2.92506e-06	2019-12-04 12:01:45
2.92288e-06	2019-12-04 12:01:47
2.92724e-06	2019-12-04 12:01:48
2.95137e-06	2019-12-04 12:01:50
2.92724e-06	2019-12-04 12:01:51
2.94477e-06	2019-12-04 12:01:52
2.92724e-06	2019-12-04 12:01:53
2.9338e-06	2019-12-04 12:01:55
2.93819e-06	2019-12-04 12:01:57
2.93162e-06	2019-12-04 12:01:58
2.93162e-06	2019-12-04 12:01:59
2.94697e-06	2019-12-04 12:02:00
2.95578e-06	2019-12-04 12:02:01
2.95137e-06	2019-12-04 12:02:04
2.94038e-06	2019-12-04 12:02:05
2.95358e-06	2019-12-04 12:02:06
2.95799e-06	2019-12-04 12:02:07
2.95137e-06	2019-12-04 12:02:08
2.95578e-06	2019-12-04 12:02:10
2.96241e-06	2019-12-04 12:02:11
2.96241e-06	2019-12-04 12:02:13
2.93819e-06	2019-12-04 12:02:14
2.95578e-06	2019-12-04 12:02:15
2.94917e-06	2019-12-04 12:02:20
2.96683e-06	2019-12-04 12:02:21
2.9602e-06	2019-12-04 12:02:22
2.96241e-06	2019-12-04 12:02:23
2.95799e-06	2019-12-04 12:02:24
2.94477e-06	2019-12-04 12:02:27
2.95799e-06	2019-12-04 12:02:28
2.97348e-06	2019-12-04 12:02:29
2.96462e-06	2019-12-04 12:02:30
2.95137e-06	2019-12-04 12:02:31
2.95578e-06	2019-12-04 12:02:33
2.94917e-06	2019-12-04 12:02:35
2.97792e-06	2019-12-04 12:02:36
2.97126e-06	2019-12-04 12:02:37
2.97348e-06	2019-12-04 12:02:38
2.96683e-06	2019-12-04 12:02:40
2.96462e-06	2019-12-04 12:02:41
2.9757e-06	2019-12-04 12:02:42
2.94697e-06	2019-12-04 12:02:44
2.97348e-06	2019-12-04 12:02:45
2.96683e-06	2019-12-04 12:02:48
2.96241e-06	2019-12-04 12:02:49
2.98237e-06	2019-12-04 12:02:50
2.9757e-06	2019-12-04 12:02:51
2.96905e-06	2019-12-04 12:02:53
2.9757e-06	2019-12-04 12:02:56
2.9846e-06	2019-12-04 12:02:57
2.96241e-06	2019-12-04 12:02:58
2.97792e-06	2019-12-04 12:02:59
2.96462e-06	2019-12-04 12:03:00
2.98015e-06	2019-12-04 12:03:03
2.98015e-06	2019-12-04 12:03:04
2.96905e-06	2019-12-04 12:03:05
2.9757e-06	2019-12-04 12:03:06
2.97348e-06	2019-12-04 12:03:07
2.98683e-06	2019-12-04 12:03:09
2.96683e-06	2019-12-04 12:03:11
2.98906e-06	2019-12-04 12:03:12
2.96683e-06	2019-12-04 12:03:13
2.98015e-06	2019-12-04 12:03:14
2.97126e-06	2019-12-04 12:03:16
2.97792e-06	2019-12-04 12:03:17
2.9846e-06	2019-12-04 12:03:18
2.98015e-06	2019-12-04 12:03:20
2.98237e-06	2019-12-04 12:03:21
2.97792e-06	2019-12-04 12:03:23
2.98906e-06	2019-12-04 12:03:24
2.99129e-06	2019-12-04 12:03:25
2.98015e-06	2019-12-04 12:03:26
2.99352e-06	2019-12-04 12:03:28
3.00023e-06	2019-12-04 12:03:30
2.98015e-06	2019-12-04 12:03:31
3.00471e-06	2019-12-04 12:03:32
3.00696e-06	2019-12-04 12:03:33
2.99799e-06	2019-12-04 12:03:34
2.99576e-06	2019-12-04 12:03:37
2.98015e-06	2019-12-04 12:03:38
2.98237e-06	2019-12-04 12:03:39
2.98237e-06	2019-12-04 12:03:40
3.00696e-06	2019-12-04 12:03:41
2.98683e-06	2019-12-04 12:03:46
2.99129e-06	2019-12-04 12:03:47
3.00696e-06	2019-12-04 12:03:48
2.98906e-06	2019-12-04 12:03:49
2.99799e-06	2019-12-04 12:03:51
3.01595e-06	2019-12-04 12:03:53
3.00023e-06	2019-12-04 12:03:54
3.01145e-06	2019-12-04 12:03:55
3.00247e-06	2019-12-04 12:03:56
3.00023e-06	2019-12-04 12:03:57
3.00696e-06	2019-12-04 12:03:59
3.00471e-06	2019-12-04 12:04:01
2.99129e-06	2019-12-04 12:04:02
2.9846e-06	2019-12-04 12:04:03
3.01145e-06	2019-12-04 12:04:04
2.9846e-06	2019-12-04 12:04:06
3.0092e-06	2019-12-04 12:04:07
3.01595e-06	2019-12-04 12:04:09
3.00471e-06	2019-12-04 12:04:10
3.00696e-06	2019-12-04 12:04:11
3.00471e-06	2019-12-04 12:04:13
2.99129e-06	2019-12-04 12:04:14
3.01145e-06	2019-12-04 12:04:15
2.99799e-06	2019-12-04 12:04:17
3.00023e-06	2019-12-04 12:04:18
3.0137e-06	2019-12-04 12:04:20
3.02496e-06	2019-12-04 12:04:21
3.02722e-06	2019-12-04 12:04:22
3.02722e-06	2019-12-04 12:04:23
3.01595e-06	2019-12-04 12:04:25
3.02045e-06	2019-12-04 12:04:30
3.02722e-06	2019-12-04 12:04:31
3.02496e-06	2019-12-04 12:04:32
3.03174e-06	2019-12-04 12:04:33
3.02496e-06	2019-12-04 12:04:34
3.02045e-06	2019-12-04 12:04:37
3.03174e-06	2019-12-04 12:04:38
3.01595e-06	2019-12-04 12:04:39
3.02271e-06	2019-12-04 12:04:40
3.04308e-06	2019-12-04 12:04:41
3.02045e-06	2019-12-04 12:04:43
3.04308e-06	2019-12-04 12:04:45
3.04308e-06	2019-12-04 12:04:46
3.03174e-06	2019-12-04 12:04:47
3.02722e-06	2019-12-04 12:04:48
3.03854e-06	2019-12-04 12:04:50
3.0137e-06	2019-12-04 12:04:51
3.03854e-06	2019-12-04 12:04:52
3.04535e-06	2019-12-04 12:04:54
3.03174e-06	2019-12-04 12:04:55
3.03854e-06	2019-12-04 12:04:57
3.03401e-06	2019-12-04 12:04:58
3.03627e-06	2019-12-04 12:04:59
3.03401e-06	2019-12-04 12:05:01
3.03854e-06	2019-12-04 12:05:02
3.04081e-06	2019-12-04 12:05:04
3.02948e-06	2019-12-04 12:05:05
3.04081e-06	2019-12-04 12:05:06
3.03174e-06	2019-12-04 12:05:07
3.03627e-06	2019-12-04 12:05:09
3.02948e-06	2019-12-04 12:05:11
3.02722e-06	2019-12-04 12:05:12
3.03854e-06	2019-12-04 12:05:13
3.04535e-06	2019-12-04 12:05:14
3.02271e-06	2019-12-04 12:05:15
3.04081e-06	2019-12-04 12:05:18
3.05445e-06	2019-12-04 12:05:19
3.03174e-06	2019-12-04 12:05:20
3.03854e-06	2019-12-04 12:05:21
3.04535e-06	2019-12-04 12:05:22
3.03401e-06	2019-12-04 12:05:24
3.05674e-06	2019-12-04 12:05:25
3.04081e-06	2019-12-04 12:05:27
3.04308e-06	2019-12-04 12:05:28
3.04081e-06	2019-12-04 12:05:29
3.04535e-06	2019-12-04 12:05:31
3.03627e-06	2019-12-04 12:05:32
3.04762e-06	2019-12-04 12:05:34
3.04308e-06	2019-12-04 12:05:35
3.06816e-06	2019-12-04 12:05:36
3.05218e-06	2019-12-04 12:05:38
3.06587e-06	2019-12-04 12:05:39
3.07045e-06	2019-12-04 12:05:40
3.05445e-06	2019-12-04 12:05:42
3.06359e-06	2019-12-04 12:05:43
3.05445e-06	2019-12-04 12:05:45
3.0613e-06	2019-12-04 12:05:46
3.0613e-06	2019-12-04 12:05:47
3.0613e-06	2019-12-04 12:05:48
3.07504e-06	2019-12-04 12:05:49
3.0613e-06	2019-12-04 12:05:52
3.05218e-06	2019-12-04 12:05:53
3.0613e-06	2019-12-04 12:05:54
3.06816e-06	2019-12-04 12:05:55
3.07045e-06	2019-12-04 12:05:56
3.07734e-06	2019-12-04 12:05:58
3.06359e-06	2019-12-04 12:06:00
3.06359e-06	2019-12-04 12:06:01
3.07963e-06	2019-12-04 12:06:02
3.08193e-06	2019-12-04 12:06:03
3.07275e-06	2019-12-04 12:06:05
3.0613e-06	2019-12-04 12:06:06
3.09345e-06	2019-12-04 12:06:08
3.08193e-06	2019-12-04 12:06:09
3.06359e-06	2019-12-04 12:06:10
3.07045e-06	2019-12-04 12:06:14
3.07963e-06	2019-12-04 12:06:16
3.06816e-06	2019-12-04 12:06:17
3.07963e-06	2019-12-04 12:06:18
3.06359e-06	2019-12-04 12:06:19
3.07504e-06	2019-12-04 12:06:21
3.08654e-06	2019-12-04 12:06:22
3.07504e-06	2019-12-04 12:06:24
3.08884e-06	2019-12-04 12:06:25
3.07963e-06	2019-12-04 12:06:26
3.07734e-06	2019-12-04 12:06:28
3.07734e-06	2019-12-04 12:06:29
3.08423e-06	2019-12-04 12:06:30
3.09115e-06	2019-12-04 12:06:32
3.08193e-06	2019-12-04 12:06:33
3.08423e-06	2019-12-04 12:06:35
3.06816e-06	2019-12-04 12:06:36
3.07963e-06	2019-12-04 12:06:37
3.07275e-06	2019-12-04 12:06:38
3.06816e-06	2019-12-04 12:06:40
3.10039e-06	2019-12-04 12:06:42
3.08423e-06	2019-12-04 12:06:43
3.07504e-06	2019-12-04 12:06:44
3.08193e-06	2019-12-04 12:06:45
3.08423e-06	2019-12-04 12:06:46
3.10502e-06	2019-12-04 12:06:49
3.10039e-06	2019-12-04 12:06:50
3.1027e-06	2019-12-04 12:06:51
3.09808e-06	2019-12-04 12:06:52
3.09576e-06	2019-12-04 12:06:53
3.09808e-06	2019-12-04 12:06:55
3.09576e-06	2019-12-04 12:06:57
3.10966e-06	2019-12-04 12:06:58
3.11663e-06	2019-12-04 12:06:59
3.08884e-06	2019-12-04 12:07:00
3.10039e-06	2019-12-04 12:07:05
3.09808e-06	2019-12-04 12:07:06
3.09808e-06	2019-12-04 12:07:07
3.09576e-06	2019-12-04 12:07:08
3.09115e-06	2019-12-04 12:07:10
3.10502e-06	2019-12-04 12:07:12
3.1027e-06	2019-12-04 12:07:13
3.11198e-06	2019-12-04 12:07:14
3.11663e-06	2019-12-04 12:07:15
3.08423e-06	2019-12-04 12:07:16
3.11198e-06	2019-12-04 12:07:18
3.1027e-06	2019-12-04 12:07:19
3.11198e-06	2019-12-04 12:07:20
3.11198e-06	2019-12-04 12:07:21
3.1027e-06	2019-12-04 12:07:22
3.11895e-06	2019-12-04 12:07:25
3.10039e-06	2019-12-04 12:07:26
